Prix,Annee,Auto_manuel,Carburant,Marque,Module,Nombre de portes,Première main,Etat,Kilometrage,Puissance_fiscale
115000,2011,Automatique,Diesel,BMW,X5,5,Oui,Excellent,224999,12
28000,2002,Manuelle,Diesel,Fiat,Palio,5,Non,Bon,224999,7
360000,2015,Automatique,Diesel,Porsche,Cayenne,5,Oui,Excellent,144999,12
140000,2023,Manuelle,Diesel,Citroen,C-Elysée,5,Oui,Neuf,104999,6
510000,2022,Automatique,Diesel,BMW,X3,5,Oui,Très bon,47499,8
298000,2019,Automatique,Diesel,Volkswagen,Tiguan,5,Oui,Bon,77499,8
173000,2022,Manuelle,Diesel,Opel,Corsa,5,Oui,Excellent,27499,6
62000,2006,Manuelle,Diesel,Citroen,Xsara,5,Non,Très bon,374999,6
205000,2022,Automatique,Diesel,Renault,Megane,5,Oui,Excellent,92499,6
230000,2017,Automatique,Diesel,Volvo,XC90,5,Oui,Excellent,164999,8
138000,2022,Manuelle,Diesel,Dacia,Logan,5,Non,Bon,37499,6
148000,2017,Manuelle,Diesel,Ford,Focus,5,Non,Très bon,134999,6
370000,2019,Automatique,Diesel,BMW,X4,5,Oui,Très bon,114999,8
255000,2018,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Oui,Bon,114999,8
235000,2021,Automatique,Hybride,Toyota,C-HR,5,Oui,Bon,37499,10
176000,2019,Automatique,Hybride,Toyota,Corolla,5,Oui,Très bon,134999,10
73000,2009,Manuelle,Diesel,Opel,Astra,5,Oui,Excellent,224999,7
259000,2018,Automatique,Diesel,Mercedes-Benz,Classe CLA,5,Oui,Excellent,42499,6
350000,2019,Automatique,Diesel,Audi,Q5,5,Non,Excellent,174999,8
487000,2023,Automatique,Diesel,Mercedes-Benz,Classe CLA,5,Oui,Excellent,104999,8
460000,2019,Automatique,Diesel,Land Rover,Range Rover,5,Oui,Excellent,144999,12
135000,2012,Automatique,Diesel,Volvo,XC60,5,Oui,Très bon,224999,8
119000,2011,Automatique,Diesel,Audi,A3,5,Non,Très bon,274999,8
128000,2019,Automatique,Diesel,Renault,Clio,5,Oui,Excellent,184999,6
780000,2016,Automatique,Essence,Mercedes-Benz,Classe S,3,Oui,Excellent,92499,22
850000,2018,Automatique,Diesel,Porsche,Panamera,3,Oui,Excellent,72499,17
245000,2016,Automatique,Diesel,Jaguar,XE,5,Non,Excellent,104999,8
235000,2019,Automatique,Diesel,Alfa Romeo,Stelvio,5,Non,Très bon,92499,9
117000,2019,Manuelle,Diesel,Citroen,C3,5,Non,Excellent,184999,6
88000,2014,Manuelle,Diesel,Peugeot,301,5,Non,Excellent,224999,6
295000,2023,Automatique,Diesel,Ford,Kuga,5,Oui,Bon,42499,8
370000,2017,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Excellent,124999,12
345000,2023,Automatique,Diesel,Audi,Q3,5,Oui,Très bon,104999,8
149000,2021,Automatique,Essence,Fiat,500,3,Oui,Excellent,67499,7
57000,2008,Automatique,Diesel,Hyundai,Santa Fe,5,Non,Excellent,184999,8
277000,2021,Automatique,Diesel,Peugeot,2008,5,Oui,Excellent,77499,6
295000,2018,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Oui,Excellent,82499,8
285000,2017,Automatique,Diesel,BMW,Série 5,5,Non,Excellent,184999,8
545000,2019,Automatique,Diesel,Mercedes-Benz,Classe CLS,5,Non,Très bon,114999,11
120000,2019,Manuelle,Diesel,Hyundai,Accent,5,Oui,Excellent,124999,6
240000,2017,Automatique,Diesel,Audi,A4,5,Oui,Très bon,144999,8
147000,2018,Manuelle,Diesel,Alfa Romeo,Giulietta,5,Oui,Bon,77499,6
141000,2018,Manuelle,Diesel,Ford,Focus,5,Non,Bon,114999,6
230000,2016,Automatique,Diesel,Jaguar,XE,5,Oui,Excellent,144999,8
153000,2018,Manuelle,Diesel,Seat,Leon,5,Oui,Excellent,87499,6
650000,2021,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Excellent,67499,12
430000,2021,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Oui,Excellent,42499,8
465000,2024,Automatique,Diesel,Mercedes-Benz,Classe A,5,Oui,Excellent,12499,8
148000,2022,Manuelle,Diesel,Renault,Clio,5,Non,Bon,104999,6
143000,2020,Manuelle,Diesel,Hyundai,Accent,5,Oui,Excellent,77499,6
380000,2020,Automatique,Diesel,Volkswagen,Touareg,3,Oui,Excellent,104999,12
138000,2020,Automatique,Diesel,Renault,Clio,5,Oui,Excellent,82499,6
118000,2021,Manuelle,Essence,Opel,Corsa,5,Oui,Excellent,72499,6
655000,2021,Automatique,Diesel,Mercedes-Benz,Classe C,5,Oui,Excellent,57499,8
197000,2021,Automatique,Diesel,Renault,Megane,5,Oui,Excellent,92499,6
185000,2019,Automatique,Hybride,Toyota,C-HR,5,Oui,Excellent,42499,10
215000,2021,Automatique,Hybride,Toyota,C-HR,5,Oui,Bon,52499,10
155000,2014,Manuelle,Diesel,Audi,A3,5,Non,Très bon,184999,6
450000,2021,Automatique,Diesel,Volkswagen,Tiguan,5,Non,Bon,134999,8
122000,2014,Manuelle,Diesel,Nissan,Juke,5,Non,Bon,134999,6
188000,2021,Manuelle,Diesel,Ford,Transit,5,Oui,Excellent,124999,9
248000,2018,Automatique,Diesel,Volkswagen,Touareg,5,Non,Bon,104999,12
193000,2020,Automatique,Diesel,Skoda,Octavia,5,Non,Bon,67499,8
235000,2024,Automatique,Essence,Renault,Captur,5,Oui,Excellent,2499,8
246999,2019,Automatique,Diesel,Peugeot,3008,5,Non,Très bon,87499,8
248000,2020,Automatique,Diesel,Seat,Ateca,5,Oui,Excellent,92499,8
173000,2020,Manuelle,Diesel,Renault,Megane,5,Oui,Excellent,114999,6
165000,2014,Automatique,Diesel,Audi,Q7,5,Non,Excellent,154999,12
340000,2018,Automatique,Diesel,Mercedes-Benz,Classe E,5,Oui,Excellent,174999,8
199000,2020,Automatique,Diesel,Skoda,Octavia,5,Non,Bon,114999,8
157000,2022,Manuelle,Diesel,Peugeot,208,5,Non,Bon,57499,6
88000,2019,Manuelle,Essence,Citroen,C1,5,Oui,Très bon,62499,6
129000,2022,Manuelle,Diesel,Dacia,Logan,5,Oui,Excellent,104999,6
310000,2022,Automatique,Hybride,Hyundai,Tucson,5,Oui,Bon,27499,11
320000,2023,Automatique,Diesel,Volkswagen,T-Roc,5,Oui,Excellent,42499,8
310000,2020,Automatique,Diesel,Mercedes-Benz,Classe A,5,Oui,Excellent,174999,8
340000,2024,Automatique,Hybride,Hyundai,Tucson,5,Oui,Excellent,2499,6
175000,2021,Automatique,Diesel,Mercedes-Benz,Classe A,5,Non,Excellent,104999,6
410000,2022,Automatique,Diesel,Volkswagen,Golf 8,5,Oui,Excellent,87499,8
175000,2021,Automatique,Diesel,Mercedes-Benz,Classe A,5,Non,Excellent,104999,6
410000,2022,Automatique,Diesel,Volkswagen,Golf 8,5,Oui,Excellent,87499,8
390000,2022,Automatique,Essence,BMW,Série 4,3,Oui,Excellent,62499,11
175000,2021,Automatique,Diesel,Mercedes-Benz,Classe A,5,Non,Excellent,104999,6
410000,2022,Automatique,Diesel,Volkswagen,Golf 8,5,Oui,Excellent,87499,8
390000,2022,Automatique,Essence,BMW,Série 4,3,Oui,Excellent,62499,11
380000,2019,Automatique,Diesel,Mercedes-Benz,Classe C,5,Oui,Excellent,134999,8
139000,2023,Automatique,Essence,Fiat,500,5,Oui,Bon,47499,6
260000,2018,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Oui,Bon,104999,8
155000,2023,Manuelle,Diesel,Renault,Express,5,Non,Bon,47499,6
79000,2008,Automatique,Diesel,Chevrolet,Captiva,5,Non,Excellent,194999,8
246000,2022,Automatique,Diesel,Peugeot,2008,5,Oui,Neuf,57499,6
208000,2020,Automatique,Diesel,Renault,Megane,5,Non,Bon,87499,6
1780000,2022,Automatique,Diesel,Dacia,Duster,5,Oui,Très bon,97499,6
173000,2021,Automatique,Diesel,Hyundai,i30,5,Oui,Excellent,164999,6
147000,2018,Manuelle,Diesel,Renault,Megane,5,Non,Bon,134999,6
420000,2022,Automatique,Diesel,Volkswagen,Golf 8,5,Oui,Excellent,87499,8
300000,2015,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Excellent,164999,12
290000,2015,Automatique,Diesel,Mercedes-Benz,220,5,Non,Excellent,224999,9
295000,2022,Automatique,Diesel,Peugeot,3008,5,Oui,Excellent,92499,8
180000,2018,Automatique,Diesel,Peugeot,5008,5,Oui,Excellent,184999,8
219000,2012,Automatique,Diesel,Audi,Q5,5,Oui,Très bon,22499,8
178000,2019,Manuelle,Diesel,Renault,Megane,5,Oui,Bon,114999,6
490000,2023,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Non,Excellent,52499,8
175000,2015,Automatique,Diesel,Audi,A5,5,Oui,Excellent,164999,8
400000,2016,Automatique,Diesel,Porsche,Cayenne,5,Oui,Très bon,144999,12
245000,2019,Automatique,Diesel,Peugeot,3008,3,Non,Très bon,42499,8
140000,2015,Automatique,Diesel,Kia,Carens,5,Non,Excellent,184999,7
239000,2021,Automatique,Diesel,Peugeot,2008,5,Oui,Excellent,52499,6
640000,2021,Automatique,Diesel,Land Rover,Range Rover Sport,5,Non,Excellent,72499,12
649998,2023,Automatique,Diesel,Mercedes-Benz,Classe C,5,Oui,Excellent,27499,9
750000,2019,Automatique,Essence,Land Rover,Range Rover,5,Oui,Excellent,72499,29
580000,2020,Automatique,Hybride,Porsche,Cayenne,5,Oui,Très bon,194999,17
312000,2023,Automatique,Diesel,Audi,Q2,5,Oui,Excellent,57499,8
410000,2021,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Excellent,92499,12
410000,2021,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Excellent,92499,12
395000,2023,Automatique,Diesel,Mitsubishi,Pajero Sport,5,Oui,Excellent,22499,10
155000,2022,Automatique,Diesel,Hyundai,Accent,5,Oui,Excellent,114999,6
255000,2023,Automatique,Hybride,Renault,Arkana,5,Oui,Excellent,22499,8
189000,2024,Automatique,Essence,Fiat,500,5,Oui,Excellent,22499,7
161000,2023,Manuelle,Diesel,Renault,Express,5,Oui,Bon,47499,6
148000,2022,Automatique,Essence,Fiat,500,5,Oui,Très bon,12499,7
155000,2022,Manuelle,Diesel,Renault,Express,5,Non,Excellent,67499,6
205000,2018,Manuelle,Diesel,Peugeot,3008,5,Non,Très bon,104999,6
375000,2019,Automatique,Diesel,Mercedes-Benz,Classe C,5,Non,Excellent,134999,6
134998,2021,Manuelle,Diesel,Dacia,Dokker,5,Non,Bon,104999,6
144000,2019,Manuelle,Diesel,Peugeot,2008,5,Non,Bon,104999,6
215000,2023,Automatique,Hybride,Hyundai,Bayon,5,Non,Bon,17499,6
168000,2016,Automatique,Diesel,Ford,Fusion,5,Oui,Bon,114999,8
196000,2018,Automatique,Diesel,Ford,Kuga,5,Non,Bon,134999,8
329000,2022,Automatique,Diesel,Hyundai,Tucson,5,Oui,Excellent,57499,6
230000,2018,Automatique,Diesel,Renault,Koleos,5,Non,Excellent,77499,8
335000,2020,Automatique,Diesel,Audi,Q5,5,Oui,Excellent,97499,8
155000,2023,Manuelle,Diesel,Renault,Express,5,Non,Bon,62499,6
182000,2021,Automatique,Hybride,Hyundai,Ioniq Hybrid,5,Oui,Excellent,114999,8
430000,2020,Automatique,Diesel,Mercedes-Benz,Classe CLA,5,Non,Bon,134999,8
285000,2020,Automatique,Diesel,BMW,Série 1,5,Oui,Excellent,22499,6
280000,2022,Automatique,Diesel,Peugeot,3008,5,Oui,Excellent,164999,8
162000,2010,Automatique,Diesel,BMW,Série 5,5,Non,Très bon,274999,8
155000,2022,Manuelle,Diesel,Renault,Express,5,Non,Bon,72499,6
117000,2016,Manuelle,Diesel,Opel,Astra,5,Non,Excellent,174999,8
630000,2021,Automatique,Essence,BMW,Série 3,5,Oui,Excellent,77499,17
108000,2018,Automatique,Essence,Fiat,500,3,Non,Bon,92499,7
189000,2013,Automatique,Diesel,Audi,Q3,5,Non,Excellent,174999,8
325000,2021,Automatique,Diesel,BMW,Série 1,5,Oui,Excellent,82499,8
255000,2019,Manuelle,Diesel,Volkswagen,Touran,5,Oui,Très bon,87499,8
180000,2021,Manuelle,Diesel,Citroen,Berlingo,5,Oui,Excellent,124999,6
279000,2017,Automatique,Diesel,Mercedes-Benz,Classe E,5,Oui,Excellent,194999,9
500000,2019,Automatique,Diesel,Land Rover,Range Rover Sport,5,Non,Excellent,124999,12
188000,2022,Manuelle,Diesel,Opel,Crossland,5,Non,Excellent,82499,6
530000,2020,Automatique,Essence,Porsche,Macan,5,Non,Excellent,77499,11
200000,2018,Automatique,Diesel,Jeep,Cherokee,5,Non,Excellent,104999,12
288000,2023,Automatique,Hybride,Renault,Arkana,5,Oui,Excellent,32499,4
445000,2021,Automatique,Diesel,Volkswagen,Golf 8,5,Oui,Excellent,62499,8
182000,2018,Manuelle,Diesel,Nissan,Qashqai,5,Non,Excellent,134999,6
260000,2018,Manuelle,Diesel,Jeep,Wrangler,5,Oui,Bon,72499,11
480000,2019,Automatique,Diesel,Mercedes-Benz,Classe E,3,Non,Excellent,134999,9
190000,2021,Manuelle,Diesel,Skoda,Octavia,5,Oui,Très bon,87499,8
76000,2010,Automatique,Diesel,Volkswagen,Touareg,5,Non,Excellent,224999,10
185000,2012,Automatique,Diesel,BMW,Série 5,5,Non,Excellent,224999,8
525000,2022,Automatique,Diesel,Mercedes-Benz,Classe E,5,Oui,Excellent,62499,8
155000,2019,Automatique,Diesel,Hyundai,Accent,5,Non,Bon,104999,6
230000,2021,Manuelle,Diesel,Opel,Grandland,5,Non,Excellent,72499,6
318000,2021,Automatique,Essence,Renault,Megane,5,Non,Excellent,27499,10
395000,2021,Automatique,Diesel,Audi,Q5,5,Oui,Neuf,114999,8
660000,2019,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Bon,144999,12
295000,2022,Automatique,Diesel,Hyundai,Tucson,5,Non,Très bon,72499,6
840000,2023,Automatique,Electrique,Mercedes-Benz,EQE,5,Oui,Excellent,22499,16
230000,2022,Automatique,Diesel,Jeep,Renegade,5,Oui,Excellent,87499,6
128000,2012,Automatique,Diesel,BMW,Série 1,5,Non,Excellent,224999,8
135000,2017,Manuelle,Diesel,Dacia,Duster,5,Non,Excellent,114999,6
129000,2015,Manuelle,Diesel,Ford,Transit,5,Non,Excellent,224999,9
142000,2021,Automatique,Essence,Fiat,500,3,Oui,Excellent,37499,7
305000,2019,Automatique,Diesel,Mercedes-Benz,Classe E,5,Non,Excellent,124999,8
305000,2021,Automatique,Diesel,Peugeot,3008,5,Non,Excellent,114999,8
256000,2018,Automatique,Diesel,Mercedes-Benz,Classe CLA,5,Non,Bon,104999,9
475000,2018,Automatique,Diesel,Mercedes-Benz,Classe E,5,Oui,Excellent,124999,9
280000,2021,Automatique,Hybride,Hyundai,Sonata,5,Non,Excellent,47499,11
110000,2014,Manuelle,Diesel,Nissan,Juke,5,Oui,Bon,134999,6
760000,2023,Automatique,Essence,Audi,Q3,5,Oui,Excellent,22499,14
110000,2007,Automatique,Diesel,Mercedes-Benz,220,5,Non,Excellent,374999,9
163000,2016,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Excellent,224999,12
320000,2023,Automatique,Diesel,Volkswagen,T-Roc,5,Oui,Excellent,57499,8
485000,2019,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Excellent,134999,12
99500,2022,Manuelle,Essence,Kia,Picanto,5,Non,Excellent,92499,6
151450,2021,Manuelle,Diesel,Opel,Crossland,5,Non,Bon,87499,6
475000,2021,Automatique,Diesel,Mercedes-Benz,Classe CLA,5,Oui,Bon,474999,8
675000,2022,Automatique,Diesel,Audi,Q5,5,Oui,Excellent,57499,8
98000,2016,Manuelle,Diesel,Peugeot,301,5,Oui,Bon,224999,6
197000,2021,Manuelle,Diesel,Hyundai,i30,5,Non,Excellent,42499,6
310000,2022,Automatique,Diesel,Peugeot,3008,5,Oui,Excellent,87499,8
390000,2019,Automatique,Diesel,Land Rover,Range Rover Evoque,5,Oui,Très bon,77499,8
85000,2013,Manuelle,Diesel,Dacia,Sandero,3,Non,Excellent,184999,7
145000,2012,Automatique,Diesel,Mercedes-Benz,Classe ML,3,Oui,Excellent,174999,12
250000,2018,Automatique,Diesel,Jaguar,XF,5,Oui,Excellent,134999,8
590000,2021,Manuelle,Diesel,Mercedes-Benz,Classe GLE,5,Non,Excellent,82499,8
175000,2018,Automatique,Diesel,Volvo,V40,5,Non,Bon,92499,8
158000,2021,Manuelle,Diesel,Dacia,Duster,5,Non,Très bon,92499,6
275000,2015,Automatique,Diesel,Land Rover,Range Rover Vogue,5,Oui,Très bon,194999,11
194000,2019,Manuelle,Diesel,Seat,Leon,5,Oui,Excellent,104999,8
107000,2022,Automatique,Diesel,Kia,Picanto,5,Non,Très bon,92499,6
38000,2002,Manuelle,Diesel,Citroen,C5,5,Oui,Très bon,194999,8
980000,2021,Automatique,Hybride,Porsche,Cayenne,5,Oui,Très bon,67499,17
125000,2008,Automatique,Essence,Infiniti,FX35,5,Non,Excellent,67499,20
398000,2020,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Excellent,114999,12
310000,2023,Automatique,Diesel,Seat,Ateca,5,Oui,Excellent,22499,8
420000,2021,Automatique,Diesel,Mercedes-Benz,Classe A,5,Oui,Excellent,144999,8
90000,2018,Manuelle,Essence,Dacia,Sandero,5,Oui,Neuf,114999,7
145000,2014,Automatique,Diesel,Honda,CR-V,5,Oui,Excellent,274999,8
69000,2007,Automatique,Essence,BMW,Série 3,5,Non,Excellent,174999,11
110000,2020,Manuelle,Diesel,Dacia,Dokker,3,Non,Très bon,154999,6
129000,2018,Manuelle,Diesel,Dacia,Sandero,5,Oui,Neuf,57499,6
195000,2024,Manuelle,Diesel,Opel,Corsa,5,Oui,Excellent,2499,6
350000,2018,Automatique,Diesel,Audi,Q5,5,Oui,Excellent,224999,8
230000,2017,Automatique,Diesel,Audi,A4,5,Non,Bon,114999,8
183000,2018,Automatique,Diesel,Volkswagen,Passat,5,Non,Excellent,124999,8
569000,2023,Automatique,Diesel,BMW,X5,5,Oui,Excellent,42499,8
120000,2020,Manuelle,Diesel,Renault,Clio,5,Oui,Très bon,82499,6
320000,2019,Automatique,Diesel,Volkswagen,Tiguan,5,Oui,Bon,77499,8
285000,2022,Automatique,Diesel,Volkswagen,Tiguan,5,Oui,Excellent,82499,6
570000,2022,Automatique,Diesel,Audi,Q7,5,Oui,Très bon,57499,12
600000,2020,Automatique,Diesel,Land Rover,Range Rover Sport,3,Oui,Excellent,104999,12
94999,2017,Manuelle,Diesel,Peugeot,208,5,Non,Très bon,164999,6
105000,2014,Manuelle,Diesel,Opel,Astra,5,Non,Excellent,194999,7
560000,2019,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Bon,104999,12
212000,2022,Automatique,Diesel,Dacia,Duster,5,Oui,Excellent,92499,6
198000,2014,Automatique,Diesel,Audi,Q3,5,Non,Très bon,194999,8
164900,2019,Manuelle,Diesel,Dacia,Duster,5,Non,Bon,114999,6
244500,2021,Automatique,Diesel,BMW,X1,5,Non,Excellent,92499,8
168000,2023,Manuelle,Diesel,Dacia,Sandero,5,Oui,Neuf,2499,6
205000,2021,Automatique,Hybride,Toyota,Corolla,5,Oui,Excellent,62499,10
154000,2021,Manuelle,Diesel,Citroen,Berlingo,5,Oui,Excellent,134999,6
168000,2023,Manuelle,Diesel,Dacia,Sandero,5,Oui,Neuf,2499,6
219000,2019,Automatique,Diesel,Nissan,Qashqai,5,Oui,Excellent,92499,6
115000,2010,Automatique,Essence,Mercedes-Benz,Classe E,5,Non,Très bon,194999,30
99000,2022,Manuelle,Essence,Kia,Picanto,5,Non,Excellent,92499,6
200000,2017,Automatique,Diesel,Mini,CountryMan,5,Oui,Excellent,134999,8
210000,2015,Automatique,Diesel,Volkswagen,Golf 7,5,Non,Excellent,164999,8
235000,2016,Automatique,Diesel,Audi,A7,5,Non,Très bon,144999,12
178000,2020,Automatique,Diesel,Dacia,Duster,5,Oui,Neuf,92499,6
358000,2022,Automatique,Diesel,Hyundai,Santa Fe,5,Oui,Bon,82499,9
328000,2020,Automatique,Diesel,Volkswagen,Touareg,5,Non,Bon,144999,12
65000,2003,Manuelle,Diesel,Volkswagen,Golf 4,5,Non,Bon,32499,8
128000,2024,Automatique,Essence,Changan,Jolion,5,Oui,Excellent,22499,8
265000,2013,Automatique,Diesel,Porsche,Cayenne,5,Non,Excellent,154999,12
170000,2018,Manuelle,Diesel,Ford,Ecosport,5,Non,Bon,62499,6
165000,2023,Automatique,Essence,Chery,Tiggo,5,Oui,Bon,22499,8
198000,2024,Manuelle,Diesel,Opel,Corsa,5,Oui,Excellent,2499,6
116000,2022,Manuelle,Essence,Kia,Picanto,5,Oui,Très bon,47499,6
116000,2022,Manuelle,Essence,Kia,Picanto,5,Oui,Excellent,52499,6
178000,2023,Manuelle,Diesel,Renault,Express,5,Oui,Bon,32499,6
115000,2019,Manuelle,Diesel,Dacia,Dokker,5,Oui,Bon,194999,6
168000,2015,Automatique,Diesel,Jeep,Grand Cherokee,5,Oui,Neuf,114999,12
118000,2024,Manuelle,Diesel,Fiat,Doblo,3,Oui,Neuf,2499,5
215000,2020,Automatique,Electrique,Jeep,Renegade,5,Oui,Excellent,47499,6
460000,2020,Automatique,Electrique,Tesla,Model 3,5,Oui,Bon,87499,22
395000,2022,Automatique,Diesel,Volkswagen,Touareg,5,Oui,Excellent,92499,12
320000,2012,Automatique,Diesel,Porsche,Cayenne,5,Non,Très bon,184999,12
170000,2022,Manuelle,Diesel,Renault,Express,5,Oui,Excellent,17499,6
229000,2018,Automatique,Diesel,Skoda,Kodiaq,5,Oui,Très bon,184999,8
172000,2023,Manuelle,Diesel,Dacia,Lodgy,5,Oui,Excellent,47499,6
229000,2018,Automatique,Diesel,Skoda,Kodiaq,5,Oui,Très bon,184999,8
172000,2023,Manuelle,Diesel,Dacia,Lodgy,5,Oui,Excellent,47499,6
248000,2020,Manuelle,Diesel,Mitsubishi,Canter,3,Oui,Neuf,194999,7
120000,2021,Manuelle,Essence,Hyundai,i10,5,Oui,Excellent,7499,6
435000,2020,Automatique,Electrique,Tesla,Model 3,5,Oui,Excellent,77499,12
147000,2020,Manuelle,Diesel,Hyundai,Accent,5,Non,Bon,134999,6
260000,2016,Automatique,Diesel,BMW,X5,5,Oui,Excellent,124999,8
122000,2022,Manuelle,Diesel,Dacia,Sandero,5,Oui,Excellent,104999,6
229000,2020,Automatique,Diesel,Peugeot,2008,5,Oui,Excellent,62499,6
164999,2024,Automatique,Essence,Fiat,500,5,Oui,Excellent,7499,7
555000,2024,Automatique,Diesel,Audi,A6,5,Oui,Neuf,2499,8
195000,2022,Manuelle,Diesel,Seat,Ibiza,5,Oui,Excellent,62499,6
199000,2014,Automatique,Diesel,Maserati,Ghibli,5,Non,Excellent,114999,11
305000,2023,Automatique,Diesel,Skoda,Octavia,5,Oui,Excellent,57499,8
380000,2019,Automatique,Diesel,Land Rover,Range Rover Evoque,3,Oui,Excellent,97499,8
135000,2021,Manuelle,Diesel,Dacia,Dokker,5,Non,Très bon,124999,6
242000,2023,Automatique,Diesel,Renault,Megane,5,Oui,Excellent,57499,6
175000,2020,Automatique,Diesel,Dacia,Duster,5,Non,Neuf,114999,6
145000,2024,Automatique,Electrique,Dacia,Spring,5,Oui,Excellent,7499,4
320000,2016,Automatique,Diesel,Land Rover,Range Rover Sport,5,Non,Excellent,164999,12
240000,2020,Automatique,Diesel,Renault,Koleos,5,Oui,Excellent,144999,8
180000,2024,Manuelle,Diesel,Opel,Corsa,5,Oui,Excellent,2499,6
310000,2023,Automatique,Diesel,Seat,Ateca,5,Oui,Excellent,27499,8
380000,2021,Automatique,Diesel,Audi,A6,5,Oui,Excellent,92499,8
192000,2019,Manuelle,Diesel,Ford,Kuga,5,Non,Excellent,144999,6
260000,2018,Manuelle,Diesel,Jeep,Wrangler,5,Oui,Bon,72499,11
280000,2021,Automatique,Diesel,Audi,A3,5,Oui,Excellent,92499,8
320000,2017,Automatique,Diesel,Jeep,Wrangler,5,Oui,Très bon,32499,11
360000,2016,Automatique,Diesel,Maserati,Levante,5,Oui,Excellent,154999,12
158000,2024,Manuelle,Diesel,Dacia,Sandero,5,Oui,Neuf,7499,6
360000,2016,Automatique,Diesel,Maserati,Levante,5,Oui,Excellent,154999,12
158000,2024,Manuelle,Diesel,Dacia,Sandero,5,Oui,Neuf,7499,6
210000,2018,Automatique,Diesel,Volkswagen,Tiguan,5,Non,Excellent,174999,8
340000,2020,Automatique,Diesel,BMW,X3,5,Oui,Excellent,82499,8
890000,2022,Automatique,Diesel,Audi,Q5,5,Oui,Très bon,97499,12
309000,2023,Automatique,Diesel,DS,DS4,5,Oui,Excellent,67499,6
700000,2019,Automatique,Diesel,Audi,Q8,5,Oui,Neuf,114999,12
8500,1992,Manuelle,Diesel,Fiat,Uno,5,Non,Bon,37499,7
225000,2019,Automatique,Diesel,Seat,Ateca,5,Oui,Très bon,82499,8
45000,2002,Manuelle,Essence,Mini,Cooper,3,Non,Bon,12499,9
210000,2023,Manuelle,Diesel,Kia,Carens,5,Oui,Neuf,42499,8
225000,2019,Automatique,Diesel,Seat,Ateca,5,Oui,Très bon,82499,8
239000,2022,Automatique,Diesel,Jeep,Renegade,5,Oui,Excellent,52499,6
260000,2021,Automatique,Diesel,Ford,Kuga,5,Oui,Neuf,92499,6
205000,2016,Automatique,Diesel,Jaguar,XJ,5,Oui,Excellent,144999,12
165000,2016,Automatique,Essence,Fiat,500,5,Non,Excellent,97499,8
295000,2020,Automatique,Diesel,Jaguar,XE,5,Oui,Excellent,82499,8
138000,2013,Automatique,Diesel,Volkswagen,Touareg,5,Non,Excellent,184999,11
115000,2022,Manuelle,Essence,Kia,Picanto,5,Non,Très bon,77499,6
195000,2020,Automatique,Hybride,Toyota,Corolla,5,Oui,Très bon,67499,10
125000,2017,Manuelle,Diesel,Kia,Carens,5,Oui,Bon,52499,6
178000,2021,Manuelle,Diesel,Peugeot,Boxer,5,Oui,Neuf,82499,8
230000,2022,Manuelle,Diesel,Volkswagen,Caddy,5,Oui,Excellent,72499,8
180000,2020,Manuelle,Diesel,Volkswagen,Caddy,5,Oui,Bon,114999,8
176000,2014,Manuelle,Diesel,Toyota,Hilux,5,Non,Très bon,274999,10
66000,2010,Manuelle,Diesel,Citroen,C4,5,Non,Très bon,324999,6
210000,2019,Automatique,Diesel,Jeep,Grand Cherokee,5,Oui,Excellent,164999,11
133000,2015,Manuelle,Diesel,Mini,One,5,Oui,Bon,124999,6
180000,2014,Automatique,Diesel,Audi,Q5,5,Non,Très bon,224999,8
155000,2019,Automatique,Diesel,Hyundai,Accent,3,Non,Très bon,114999,6
134000,2016,Manuelle,Diesel,Volkswagen,Caddy,5,Oui,Très bon,224999,8
225000,2020,Automatique,Diesel,Peugeot,2008,5,Oui,Excellent,47499,6
330000,2020,Automatique,Diesel,BMW,Série 3,5,Oui,Excellent,97499,8
146000,2016,Manuelle,Diesel,Alfa Romeo,Giulietta,5,Oui,Excellent,92499,8
138000,2016,Manuelle,Diesel,Renault,Megane,5,Non,Excellent,144999,6
200000,2024,Manuelle,Diesel,Fiat,Doblo,5,Oui,Excellent,2499,6
209000,2023,Automatique,Essence,Nissan,Juke,5,Non,Bon,12499,6
280000,2014,Automatique,Diesel,Land Rover,Range Rover Sport,5,Oui,Très bon,174999,12
310000,2023,Automatique,Diesel,Seat,Ateca,5,Oui,Excellent,27499,8
219000,2019,Automatique,Diesel,Peugeot,3008,5,Oui,Bon,104999,8
236900,2023,Automatique,Hybride,Jeep,Renegade,5,Oui,Excellent,12499,8
